seq1	>ref-NC_001469.1 Cucumber necrosis virus, complete genome-table6-Tombusviridae-HMM375-849_54.0-ORF32
seq321	>tsa-GDUH01012470.1 (REVERSE SENSE) TSA: insect metagenome unigene_9826869 transcribed RNA sequence-table4-Tombusviridae-HMM114-582_74.0-ORF58
seq322	>tsa-GEEF01000487.1 (REVERSE SENSE) TSA: Leptinotarsa decemlineata comp5648_c0_seq1 transcribed RNA sequence-table1-Tombusviridae-HMM2-207_99.0-ORF15
seq323	>tsa-GEEF01021973.1 (REVERSE SENSE) TSA: Leptinotarsa decemlineata comp74537_c0_seq1 transcribed RNA sequence-table1-Tombusviridae-HMM64-213_69.0-ORF19
seq324	>tsa-GEEF01175258.1 TSA: Leptinotarsa decemlineata comp126418_c0_seq1 transcribed RNA sequence-table1-Tombusviridae-HMM16-92_72.0-ORF3
seq325	>tsa-GAYX01044685.1 (REVERSE SENSE) TSA: Lolium perenne comp28375_c0_seq2 transcribed RNA sequence-table4-Tombusviridae-HMM94-575_80.0-ORF103
seq326	>tsa-GAYX01047757.1 TSA: Lolium perenne comp29227_c0_seq1 transcribed RNA sequence-table4-Tombusviridae-HMM94-575_80.0-ORF28
seq327	>tsa-GBHO01016499.1 TSA: Lygus hesperus comp17372_c0_seq1 transcribed RNA sequence-table6-Tombusviridae-HMM290-728_57.0-ORF22
seq328	>tsa-GBRD01006680.1 TSA: Lygus hesperus comp27001_c0_seq1 transcribed RNA sequence-table6-Tombusviridae-HMM293-731_55.0-ORF22
seq329	>tsa-GDAW01049729.1 TSA: Lygus lineolaris c47064_g1_i1 transcribed RNA sequence-table1-Tombusviridae-HMM1-246_98.0-ORF9
seq330	>tsa-GBOK01018548.1 (REVERSE SENSE) TSA: Meria tripunctata s11487_L_5744_0_a_68_9_l_2434 transcribed RNA sequence-table4-Tombusviridae-HMM207-518_50.0-ORF67
seq331	>tsa-GBOK01018549.1 (REVERSE SENSE) TSA: Meria tripunctata s11488_L_5744_1_a_66_7_l_2344 transcribed RNA sequence-table6-Tombusviridae-HMM198-509_50.0-ORF53
seq332	>tsa-GBOK01018550.1 (REVERSE SENSE) TSA: Meria tripunctata s11489_L_5744_2_a_68_9_l_2434 transcribed RNA sequence-table4-Tombusviridae-HMM207-519_50.0-ORF66
seq333	>tsa-GEMC01039803.1 TSA: Nasturtium officinale c34822_g1_i1 transcribed RNA sequence-table6-Tombusviridae-HMM343-817_56.0-ORF29
seq334	>tsa-GEMC01055756.1 TSA: Nasturtium officinale c38401_g2_i1 transcribed RNA sequence-table6-Tombusviridae-HMM232-739_62.0-ORF27
seq335	>tsa-GASV02003997.1 TSA: Notostira elongata C46324_a_3_0_l_237 transcribed RNA sequence-table1-Tombusviridae-HMM5-74_88.0-ORF2
seq336	>tsa-GASV02021598.1 (REVERSE SENSE) TSA: Notostira elongata s2186_L_2942_0_a_32_9_l_2975 transcribed RNA sequence-table6-Tombusviridae-HMM372-801_43.0-ORF68
seq337	>tsa-GENQ01056059.1 TSA: Ophryotrocha diadema FC_dicembre2013_draft_s56201 transcribed RNA sequence-table6-Tombusviridae-HMM6-76_56.0-ORF2
seq338	>tsa-GBYS01013288.1 TSA: Oryza meyeriana contig_86614 transcribed RNA sequence-table4-Tombusviridae-HMM214-541_60.0-ORF14
seq339	>tsa-GBYS01102416.1 TSA: Oryza meyeriana contig_155245 transcribed RNA sequence-table1-Tombusviridae-HMM1-130_89.0-ORF5
seq340	>tsa-GAVD01019588.1 (REVERSE SENSE) TSA: Ostrinia nubilalis comp26355_c0_seq1 transcribed RNA sequence-table4-Tombusviridae-HMM103-441_60.0-ORF63
seq341	>tsa-GBLU01012511.1 (REVERSE SENSE) TSA: Oxybelus bipunctatus C92647_a_13_0_l_1415 transcribed RNA sequence-table6-Tombusviridae-HMM24-340_67.0-ORF26
seq342	>tsa-GBLU01014462.1 (REVERSE SENSE) TSA: Oxybelus bipunctatus s1763_L_2060_0_a_34_1_l_1993 transcribed RNA sequence-table6-Tombusviridae-HMM106-498_70.0-ORF41
seq343	>tsa-GBLU01014463.1 (REVERSE SENSE) TSA: Oxybelus bipunctatus s1764_L_2060_1_a_39_1_l_1904 transcribed RNA sequence-table6-Tombusviridae-HMM106-497_73.0-ORF37
seq344	>tsa-GBLU01014925.1 TSA: Oxybelus bipunctatus s2184_L_2609_0_a_18_9_l_914 transcribed RNA sequence-table1-Tombusviridae-HMM6-247_79.0-ORF12
seq345	>tsa-GBLU01016562.1 (REVERSE SENSE) TSA: Oxybelus bipunctatus s3663_L_5127_0_a_12_5_l_570 transcribed RNA sequence-table1-Tombusviridae-HMM2-174_91.0-ORF16
seq346	>tsa-GALN01000106.1 (REVERSE SENSE) TSA: Persicaria minor PMT0000000106 transcribed RNA sequence-table6-Tombusviridae-HMM44-295_82.0-ORF45
seq347	>tsa-GALN01009137.1 (REVERSE SENSE) TSA: Persicaria minor PMT0000010668 transcribed RNA sequence-table4-Tombusviridae-HMM2-56_67.0-ORF5
seq348	>tsa-GALN01012569.1 TSA: Persicaria minor PMT0000014634 transcribed RNA sequence-table1-Tombusviridae-HMM1-99_92.0-ORF5
seq349	>tsa-GALN01020191.1 TSA: Persicaria minor PMT0000023747 transcribed RNA sequence-table4-Tombusviridae-HMM1-76_82.0-ORF4
seq350	>tsa-GALN01031802.1 TSA: Persicaria minor PMT0000037847 transcribed RNA sequence-table1-Tombusviridae-HMM1-89_83.0-ORF6
seq351	>tsa-GALN01035445.1 TSA: Persicaria minor PMT0000042227 transcribed RNA sequence-table6-Tombusviridae-HMM1-122_81.0-ORF8
seq352	>tsa-GALN01051258.1 TSA: Persicaria minor PMT0000060997 transcribed RNA sequence-table6-Tombusviridae-HMM3-83_91.0-ORF2
seq353	>tsa-GALN01054946.1 TSA: Persicaria minor PMT0000065149 transcribed RNA sequence-table1-Tombusviridae-HMM2-64_86.0-ORF3
seq354	>tsa-GALN01066338.1 (REVERSE SENSE) TSA: Persicaria minor PMT0000078043 transcribed RNA sequence-table4-Tombusviridae-HMM6-86_61.0-ORF12
seq355	>tsa-GALN01072088.1 TSA: Persicaria minor PMT0000084676 transcribed RNA sequence-table1-Tombusviridae-HMM5-126_96.0-ORF5
seq356	>tsa-GALN01073387.1 TSA: Persicaria minor PMT0000086199 transcribed RNA sequence-table6-Tombusviridae-HMM25-132_65.0-ORF6
seq357	>tsa-GALN01077171.1 (REVERSE SENSE) TSA: Persicaria minor PMT0000090536 transcribed RNA sequence-table6-Tombusviridae-HMM47-131_64.0-ORF9
seq358	>tsa-GALN01098834.1 TSA: Persicaria minor PMT0000115378 transcribed RNA sequence-table1-Tombusviridae-HMM2-176_98.0-ORF6
seq359	>tsa-GALN01102613.1 (REVERSE SENSE) TSA: Persicaria minor PMT0000119719 transcribed RNA sequence-table6-Tombusviridae-HMM19-71_71.0-ORF9
seq360	>tsa-GALN01107410.1 TSA: Persicaria minor PMT0000125192 transcribed RNA sequence-table1-Tombusviridae-HMM7-71_85.0-ORF3
seq361	>tsa-GALN01109627.1 (REVERSE SENSE) TSA: Persicaria minor PMT0000127699 transcribed RNA sequence-table4-Tombusviridae-HMM58-124_52.0-ORF10
seq362	>tsa-GALN01140782.1 TSA: Persicaria minor PMT0000162720 transcribed RNA sequence-table4-Tombusviridae-HMM4-95_82.0-ORF3
seq363	>tsa-GALN01143096.1 (REVERSE SENSE) TSA: Persicaria minor PMT0000165301 transcribed RNA sequence-table6-Tombusviridae-HMM16-123_86.0-ORF10
seq364	>tsa-GALN01146381.1 (REVERSE SENSE) TSA: Persicaria minor PMT0000168953 transcribed RNA sequence-table4-Tombusviridae-HMM21-100_79.0-ORF13
seq365	>tsa-GALN01146499.1 (REVERSE SENSE) TSA: Persicaria minor PMT0000169087 transcribed RNA sequence-table6-Tombusviridae-HMM32-126_73.0-ORF9
seq366	>tsa-GALN01173260.1 (REVERSE SENSE) TSA: Persicaria minor PMT0000199110 transcribed RNA sequence-table6-Tombusviridae-HMM8-92_88.0-ORF7
seq367	>tsa-GALN01192438.1 TSA: Persicaria minor PMT0000221018 transcribed RNA sequence-table6-Tombusviridae-HMM16-94_76.0-ORF3
seq368	>tsa-GALN01196507.1 TSA: Persicaria minor PMT0000225643 transcribed RNA sequence-table6-Tombusviridae-HMM51-108_50.0-ORF4
seq369	>tsa-GALN01196646.1 TSA: Persicaria minor PMT0000225796 transcribed RNA sequence-table6-Tombusviridae-HMM3-124_96.0-ORF5
seq370	>tsa-GALN01202679.1 TSA: Persicaria minor PMT0000232567 transcribed RNA sequence-table6-Tombusviridae-HMM5-82_60.0-ORF3
seq371	>tsa-GALN01204461.1 (REVERSE SENSE) TSA: Persicaria minor PMT0000234577 transcribed RNA sequence-table6-Tombusviridae-HMM12-140_91.0-ORF10
seq372	>tsa-GALN01204984.1 (REVERSE SENSE) TSA: Persicaria minor PMT0000235152 transcribed RNA sequence-table1-Tombusviridae-HMM1-53_86.0-ORF9
seq373	>tsa-GALN01206241.1 (REVERSE SENSE) TSA: Persicaria minor PMT0000236583 transcribed RNA sequence-table4-Tombusviridae-HMM38-110_64.0-ORF12
seq374	>tsa-GALN01216936.1 (REVERSE SENSE) TSA: Persicaria minor PMT0000248744 transcribed RNA sequence-table6-Tombusviridae-HMM50-119_57.0-ORF8
seq375	>tsa-GALN01224706.1 TSA: Persicaria minor PMT0000257596 transcribed RNA sequence-table6-Tombusviridae-HMM3-121_95.0-ORF5
seq376	>tsa-GALN01229863.1 (REVERSE SENSE) TSA: Persicaria minor PMT0000263457 transcribed RNA sequence-table6-Tombusviridae-HMM5-79_71.0-ORF10
seq377	>tsa-GALN01230878.1 TSA: Persicaria minor PMT0000264607 transcribed RNA sequence-table6-Tombusviridae-HMM26-65_56.0-ORF4
seq378	>tsa-GALN01231791.1 TSA: Persicaria minor PMT0000265646 transcribed RNA sequence-table6-Tombusviridae-HMM3-113_92.0-ORF4
seq379	>tsa-GALN01240319.1 (REVERSE SENSE) TSA: Persicaria minor PMT0000275370 transcribed RNA sequence-table6-Tombusviridae-HMM12-88_54.0-ORF12
seq380	>tsa-GALN01240451.1 (REVERSE SENSE) TSA: Persicaria minor PMT0000275570 transcribed RNA sequence-table4-Tombusviridae-HMM44-82_32.0-ORF12
seq381	>tsa-GALN01248344.1 TSA: Persicaria minor PMT0000286886 transcribed RNA sequence-table6-Tombusviridae-HMM7-50_57.0-ORF2
seq382	>tsa-GALN01292622.1 TSA: Persicaria minor PMT0000339217 transcribed RNA sequence-table4-Tombusviridae-HMM73-123_38.0-ORF3
seq383	>tsa-GALN01295369.1 TSA: Persicaria minor PMT0000342628 transcribed RNA sequence-table6-Tombusviridae-HMM5-46_56.0-ORF3
seq384	>tsa-GCJZ01025803.1 TSA: Persicaria minor c36532_g1_i1 transcribed RNA sequence-table1-Tombusviridae-HMM1-66_90.0-ORF5
seq385	>tsa-GCJZ01159753.1 (REVERSE SENSE) TSA: Persicaria minor c58149_g1_i1 transcribed RNA sequence-table1-Tombusviridae-HMM2-200_98.0-ORF20
seq386	>tsa-GCJZ01159754.1 TSA: Persicaria minor c58149_g2_i1 transcribed RNA sequence-table6-Tombusviridae-HMM254-358_28.0-ORF13
seq387	>tsa-GCJZ01159755.1 TSA: Persicaria minor c58149_g3_i1 transcribed RNA sequence-table4-Tombusviridae-HMM6-115_47.0-ORF13
seq388	>tsa-GEFX01060902.1 TSA: Persicaria minor comp57751_c0_seq1 transcribed RNA sequence-table6-Tombusviridae-HMM256-751_64.0-ORF24
seq389	>tsa-GEOW01009589.1 TSA: Photinus pyralis TR4783_c1_g1_i1 transcribed RNA sequence-table1-Tombusviridae-HMM2-260_87.0-ORF9
seq390	>tsa-GEOW01086872.1 TSA: Photinus pyralis TR46128_c1_g2_i1 transcribed RNA sequence-table1-Tombusviridae-HMM10-123_91.0-ORF5
seq391	>tsa-GEOW01086877.1 TSA: Photinus pyralis TR46128_c1_g6_i1 transcribed RNA sequence-table1-Tombusviridae-HMM5-88_94.0-ORF4
seq392	>tsa-GEOW01086879.1 TSA: Photinus pyralis TR46128_c1_g8_i1 transcribed RNA sequence-table1-Tombusviridae-HMM15-100_85.0-ORF4
seq393	>tsa-GEOW01086882.1 TSA: Photinus pyralis TR46128_c1_g11_i1 transcribed RNA sequence-table1-Tombusviridae-HMM1-78_98.0-ORF4
seq394	>tsa-GEOW01086887.1 TSA: Photinus pyralis TR46128_c1_g16_i1 transcribed RNA sequence-table1-Tombusviridae-HMM2-200_75.0-ORF6
seq395	>tsa-GEOW01086892.1 TSA: Photinus pyralis TR46128_c1_g18_i1 transcribed RNA sequence-table1-Tombusviridae-HMM15-100_85.0-ORF5
seq396	>tsa-GEOW01086893.1 TSA: Photinus pyralis TR46128_c1_g19_i1 transcribed RNA sequence-table1-Tombusviridae-HMM15-100_85.0-ORF5
seq397	>tsa-GEOW01086894.1 TSA: Photinus pyralis TR46128_c1_g20_i1 transcribed RNA sequence-table1-Tombusviridae-HMM10-123_91.0-ORF5
seq398	>tsa-GEOW01087507.1 TSA: Photinus pyralis TR46153_c4_g4_i1 transcribed RNA sequence-table6-Tombusviridae-HMM77-453_66.0-ORF17
seq399	>tsa-GEOW01087509.1 TSA: Photinus pyralis TR46153_c4_g4_i3 transcribed RNA sequence-table1-Tombusviridae-HMM77-233_66.0-ORF7
seq400	>tsa-GEOW01087510.1 TSA: Photinus pyralis TR46153_c4_g4_i4 transcribed RNA sequence-table1-Tombusviridae-HMM77-173_54.0-ORF6
seq401	>tsa-GEOW01126637.1 TSA: Photinus pyralis TR65266_c0_g1_i1 transcribed RNA sequence-table6-Tombusviridae-HMM9-339_68.0-ORF10
seq402	>tsa-GEOW01129275.1 TSA: Photinus pyralis TR67068_c0_g1_i1 transcribed RNA sequence-table1-Tombusviridae-HMM11-96_87.0-ORF3
seq403	>tsa-GEOW01151320.1 TSA: Photinus pyralis TR79388_c0_g1_i1 transcribed RNA sequence-table1-Tombusviridae-HMM9-108_91.0-ORF3
seq404	>tsa-GEOW01155598.1 TSA: Photinus pyralis TR82039_c0_g1_i1 transcribed RNA sequence-table1-Tombusviridae-HMM2-125_97.0-ORF4
seq405	>tsa-GEXJ01000774.1 TSA: Phragmites australis Phco-d_40467 transcribed RNA sequence-table1-Tombusviridae-HMM1-70_97.0-ORF4
seq406	>tsa-GEXJ01068213.1 TSA: Phragmites australis Phco-d_80485 transcribed RNA sequence-table1-Tombusviridae-HMM1-72_97.0-ORF2
seq407	>tsa-GEBH01017200.1 TSA: Poa pratensis IXRNA007_contig_17574 transcribed RNA sequence-table6-Tombusviridae-HMM112-576_76.0-ORF28
seq408	>tsa-GBPX01000993.1 (REVERSE SENSE) TSA: Podalonia hirsuta C106997_a_18_0_l_2167 transcribed RNA sequence-table6-Tombusviridae-HMM92-438_63.0-ORF50
seq409	>tsa-GFUB01026417.1 (REVERSE SENSE) TSA: Podisus maculiventris TRINITY_DN34459_c0_g1_i1 transcribed RNA sequence-table4-Tombusviridae-HMM6-171_83.0-ORF14
seq410	>tsa-GFUB01026418.1 (REVERSE SENSE) TSA: Podisus maculiventris TRINITY_DN34459_c0_g2_i1 transcribed RNA sequence-table4-Tombusviridae-HMM6-171_83.0-ORF17
seq411	>tsa-GEHP01122030.1 (REVERSE SENSE) TSA: Porites astreoides TR88182_c1_g1_i1 transcribed RNA sequence-table6-Tombusviridae-HMM112-524_69.0-ORF48
seq412	>tsa-GDRW01018201.1 TSA: Priapulus caudatus m.35197 transcribed RNA sequence-table1-Tombusviridae-HMM14-105_85.0-ORF4
seq413	>tsa-GDRW01018202.1 TSA: Priapulus caudatus m.35198 transcribed RNA sequence-table1-Tombusviridae-HMM24-228_89.0-ORF9
seq414	>tsa-GDRW01018204.1 TSA: Priapulus caudatus m.35201 transcribed RNA sequence-table1-Tombusviridae-HMM24-212_87.0-ORF9
seq415	>tsa-HAER01062223.1 TSA: Proasellus cantabricus, contig c54118_g1_i1, transcribed RNA sequence-table4-Tombusviridae-HMM3-89_80.0-ORF5
seq416	>tsa-HAEW01005716.1 TSA: Proasellus ebrensis, contig c6255_g1_i1, transcribed RNA sequence-table1-Tombusviridae-HMM2-78_89.0-ORF4
seq417	>tsa-HAEX01015375.1 (REVERSE SENSE) TSA: Proasellus grafi, contig c17307_g1_i1, transcribed RNA sequence-table6-Tombusviridae-HMM120-274_56.0-ORF16
seq418	>tsa-HAFC01159329.1 (REVERSE SENSE) TSA: Proasellus karamani, contig comp1274123_c0_seq1, transcribed RNA sequence-table1-Tombusviridae-HMM20-163_81.0-ORF14
seq419	>tsa-GAWA01046178.1 (REVERSE SENSE) TSA: Prunus armeniaca Apricot(Seed)Unigene4925_LT-B transcribed RNA sequence-table1-Tombusviridae-HMM1-274_98.0-ORF23
seq420	>tsa-GAWA01062173.1 TSA: Prunus armeniaca Apricot(Seed)Unigene20940_LT-B transcribed RNA sequence-table1-Tombusviridae-HMM2-88_74.0-ORF4
seq421	>tsa-GEAB01053399.1 TSA: Psammomys obesus comp238387_c0_seq1_568 transcribed RNA sequence-table1-Tombusviridae-HMM3-189_98.0-ORF6
seq422	>tsa-GEAB01063592.1 TSA: Psammomys obesus comp27444_c0_seq1_450 transcribed RNA sequence-table6-Tombusviridae-HMM2-149_98.0-ORF6
seq423	>tsa-GEAB01139056.1 (REVERSE SENSE) TSA: Psammomys obesus comp51543_c0_seq1_1267 transcribed RNA sequence-table4-Tombusviridae-HMM150-335_54.0-ORF37
seq424	>tsa-GEMG01023306.1 TSA: Raphanus sativus Unigene1928_NAU-LB transcribed RNA sequence-table1-Tombusviridae-HMM2-78_97.0-ORF2
seq425	>tsa-GEMG01030158.1 TSA: Raphanus sativus Unigene9805_NAU-LB transcribed RNA sequence-table1-Tombusviridae-HMM3-103_94.0-ORF4
seq426	>tsa-GETQ01024331.1 (REVERSE SENSE) TSA: Rhagoletis pomonella c50421_g1_i1 transcribed RNA sequence-table6-Tombusviridae-HMM17-193_57.0-ORF29
seq427	>tsa-GFHZ01023637.1 TSA: Saccharum SUG_denovo_0610343 transcribed RNA sequence-table1-Tombusviridae-HMM4-270_98.0-ORF8
seq428	>tsa-GFHZ01051763.1 (REVERSE SENSE) TSA: Saccharum SUG_denovo_0314895 transcribed RNA sequence-table1-Tombusviridae-HMM4-157_96.0-ORF13
seq429	>tsa-GFHZ01053833.1 (REVERSE SENSE) TSA: Saccharum SUG_denovo_0309328 transcribed RNA sequence-table6-Tombusviridae-HMM1-144_60.0-ORF18
seq430	>tsa-GFHZ01053837.1 (REVERSE SENSE) TSA: Saccharum SUG_denovo_0341441 transcribed RNA sequence-table6-Tombusviridae-HMM1-148_83.0-ORF16
seq431	>tsa-GFHZ01080416.1 (REVERSE SENSE) TSA: Saccharum SUG_denovo_0012857 transcribed RNA sequence-table6-Tombusviridae-HMM104-540_57.0-ORF49
seq432	>tsa-GFHZ01088711.1 (REVERSE SENSE) TSA: Saccharum SUG_denovo_0385277 transcribed RNA sequence-table4-Tombusviridae-HMM341-798_57.0-ORF64
seq433	>tsa-GFHZ01089282.1 (REVERSE SENSE) TSA: Saccharum SUG_denovo_0392365 transcribed RNA sequence-table6-Tombusviridae-HMM123-454_59.0-ORF77
seq434	>tsa-GFHZ01099856.1 (REVERSE SENSE) TSA: Saccharum SUG_denovo_0043858 transcribed RNA sequence-table1-Tombusviridae-HMM2-120_98.0-ORF11
seq435	>tsa-GFHZ01106973.1 (REVERSE SENSE) TSA: Saccharum SUG_denovo_0122095 transcribed RNA sequence-table1-Tombusviridae-HMM14-314_92.0-ORF27
seq436	>tsa-GFHZ01113191.1 (REVERSE SENSE) TSA: Saccharum SUG_denovo_0287975 transcribed RNA sequence-table6-Tombusviridae-HMM43-365_85.0-ORF22
seq437	>tsa-GFHZ01113197.1 (REVERSE SENSE) TSA: Saccharum SUG_denovo_0302060 transcribed RNA sequence-table6-Tombusviridae-HMM20-209_81.0-ORF16
seq438	>tsa-GFHZ01113204.1 TSA: Saccharum SUG_denovo_0307475 transcribed RNA sequence-table1-Tombusviridae-HMM1-140_98.0-ORF7
seq439	>tsa-GFLP01001555.1 (REVERSE SENSE) TSA: Saccharum hybrid cultivar SUGdenovo-0384676 transcribed RNA sequence-table4-Tombusviridae-HMM120-598_75.0-ORF52
seq440	>tsa-GFLP01014202.1 (REVERSE SENSE) TSA: Saccharum hybrid cultivar SUGdenovo-0012857 transcribed RNA sequence-table6-Tombusviridae-HMM104-540_57.0-ORF49
seq441	>tsa-GFLP01025007.1 (REVERSE SENSE) TSA: Saccharum hybrid cultivar SUGdenovo-0024012 transcribed RNA sequence-table1-Tombusviridae-HMM6-143_95.0-ORF13
seq442	>tsa-GFLP01044751.1 (REVERSE SENSE) TSA: Saccharum hybrid cultivar SUGdenovo-0043858 transcribed RNA sequence-table1-Tombusviridae-HMM2-120_98.0-ORF11
seq443	>tsa-GFLP01122536.1 (REVERSE SENSE) TSA: Saccharum hybrid cultivar SUGdenovo-0122095 transcribed RNA sequence-table1-Tombusviridae-HMM14-314_92.0-ORF27
seq444	>tsa-GFLP01181675.1 (REVERSE SENSE) TSA: Saccharum hybrid cultivar SUGdenovo-0181533 transcribed RNA sequence-table4-Tombusviridae-HMM438-894_48.0-ORF82
seq445	>tsa-GFLP01287544.1 (REVERSE SENSE) TSA: Saccharum hybrid cultivar SUGdenovo-0287975 transcribed RNA sequence-table6-Tombusviridae-HMM43-365_85.0-ORF22
seq446	>tsa-GFLP01300486.1 (REVERSE SENSE) TSA: Saccharum hybrid cultivar SUGdenovo-0302060 transcribed RNA sequence-table6-Tombusviridae-HMM20-209_81.0-ORF16
seq447	>tsa-GFLP01305317.1 TSA: Saccharum hybrid cultivar SUGdenovo-0307475 transcribed RNA sequence-table1-Tombusviridae-HMM1-140_98.0-ORF7
seq448	>tsa-GFLP01306977.1 (REVERSE SENSE) TSA: Saccharum hybrid cultivar SUGdenovo-0309328 transcribed RNA sequence-table6-Tombusviridae-HMM1-144_60.0-ORF18
seq449	>tsa-GFLP01312107.1 (REVERSE SENSE) TSA: Saccharum hybrid cultivar SUGdenovo-0314895 transcribed RNA sequence-table1-Tombusviridae-HMM4-157_96.0-ORF13
seq450	>tsa-GFLP01336726.1 (REVERSE SENSE) TSA: Saccharum hybrid cultivar SUGdenovo-0341441 transcribed RNA sequence-table6-Tombusviridae-HMM1-148_83.0-ORF16
seq451	>tsa-GFLP01343056.1 (REVERSE SENSE) TSA: Saccharum hybrid cultivar SUGdenovo-0348704 transcribed RNA sequence-table1-Tombusviridae-HMM15-120_86.0-ORF16
seq452	>tsa-GFLP01375807.1 (REVERSE SENSE) TSA: Saccharum hybrid cultivar SUGdenovo-0385277 transcribed RNA sequence-table4-Tombusviridae-HMM341-798_57.0-ORF64
seq453	>tsa-GFLP01382005.1 (REVERSE SENSE) TSA: Saccharum hybrid cultivar SUGdenovo-0392365 transcribed RNA sequence-table6-Tombusviridae-HMM123-454_59.0-ORF77
seq454	>tsa-GETN01008101.1 TSA: Scirpophaga incertulas YSB_LS_c28941_g1_i2 transcribed RNA sequence-table6-Tombusviridae-HMM96-429_69.0-ORF20
seq455	>tsa-GETN01023238.1 TSA: Scirpophaga incertulas YSB_LS_c28941_g1_i1 transcribed RNA sequence-table6-Tombusviridae-HMM96-305_68.0-ORF14
seq456	>tsa-GBQJ01018513.1 (REVERSE SENSE) TSA: Scolia hirta C93025_a_29_0_l_2436 transcribed RNA sequence-table6-Tombusviridae-HMM78-511_72.0-ORF50
seq457	>tsa-GALN01115913.1 (REVERSE SENSE) TSA: Persicaria minor PMT0000134773 transcribed RNA sequence-table4-Tombusviridae-HMM31-147_77.0-ORF13
seq458	>tsa-GBBP01067385.1 TSA: Teleopsis dalmanni Td_comp156562_c0_seq4 transcribed RNA sequence-table6-Tombusviridae-HMM28-172_67.0-ORF7
seq459	>tsa-GBBP01067387.1 TSA: Teleopsis dalmanni Td_comp156562_c0_seq6 transcribed RNA sequence-table4-Tombusviridae-HMM38-145_57.0-ORF7
seq460	>tsa-GBBP01097964.1 TSA: Teleopsis dalmanni Td_comp161421_c2_seq3 transcribed RNA sequence-table6-Tombusviridae-HMM61-282_59.0-ORF12
seq461	>tsa-GBBP01097965.1 TSA: Teleopsis dalmanni Td_comp161421_c2_seq4 transcribed RNA sequence-table6-Tombusviridae-HMM91-313_55.0-ORF11
seq462	>tsa-GBBQ01042194.1 (REVERSE SENSE) TSA: Teleopsis whitei Tw_comp161201_c0_seq1 transcribed RNA sequence-table4-Tombusviridae-HMM16-86_78.0-ORF7
seq463	>tsa-GENN01005416.1 TSA: Tineola bisselliella k52_167124 transcribed RNA sequence-table6-Tombusviridae-HMM133-426_54.0-ORF23
seq464	>tsa-GEOR01000310.1 TSA: Tineola bisselliella c352_g1_i1 transcribed RNA sequence-table6-Tombusviridae-HMM133-426_52.0-ORF23
seq465	>tsa-GEZE01000849.1 TSA: Trapa bispinosa c11023_g1_i1 transcribed RNA sequence-table4-Tombusviridae-HMM1-113_99.0-ORF5
seq466	>tsa-GEZE01051300.1 TSA: Trapa bispinosa c38611_g1_i1 transcribed RNA sequence-table4-Tombusviridae-HMM12-97_87.0-ORF3
seq467	>tsa-GASO02037726.1 (REVERSE SENSE) TSA: Tricholepidion gertschi C202207_a_9_0_l_1773 transcribed RNA sequence-table4-Tombusviridae-HMM55-406_60.0-ORF28
seq468	>tsa-GAOU01042834.1 (REVERSE SENSE) TSA: Trifolium pratense RC.43679 transcribed RNA sequence-table6-Tombusviridae-HMM28-509_79.0-ORF88
seq469	>tsa-GEST01012358.1 (REVERSE SENSE) TSA: Trifolium repens SSHrefA3_contig_1683 transcribed RNA sequence-table4-Tombusviridae-HMM2-259_98.0-ORF22
seq470	>tsa-GENH01100961.1 TSA: Dryadaula visaliella k70_480678 transcribed RNA sequence-table6-Tombusviridae-HMM80-225_45.0-ORF25
seq471	>tsa-GEAB01105920.1 TSA: Psammomys obesus comp42106_c0_seq1_251 transcribed RNA sequence-table6-Tombusviridae-HMM2-83_97.0-ORF3
seq472	>tsa-GEDL01013581.1 (REVERSE SENSE) TSA: Triticum polonicum comp7910_c0 transcribed RNA sequence-table6-Tombusviridae-HMM25-507_91.0-ORF36
seq473	>tsa-GEDQ01000142.1 TSA: Triticum polonicum comp700983_c0 transcribed RNA sequence-table6-Tombusviridae-HMM1-73_97.0-ORF3
seq474	>tsa-GEDQ01003202.1 (REVERSE SENSE) TSA: Triticum polonicum comp44894_c0 transcribed RNA sequence-table6-Tombusviridae-HMM25-507_84.0-ORF81
seq475	>tsa-GEDQ01114817.1 (REVERSE SENSE) TSA: Triticum polonicum comp1002196_c0 transcribed RNA sequence-table6-Tombusviridae-HMM15-150_90.0-ORF14
seq476	>tsa-GFTX01133892.1 TSA: Ulva lactuca c88995_g1_i1 transcribed RNA sequence-table6-Tombusviridae-HMM2-69_94.0-ORF3
seq477	>tsa-GAUO02025157.1 (REVERSE SENSE) TSA: Velia caprai s5878_L_24820_0_a_35_4_l_2848 transcribed RNA sequence-table6-Tombusviridae-HMM28-454_62.0-ORF53
