seq1	>ref-NC_002526.1 Bovine ephemeral fever virus, complete genome-table6-Rhabdoviridae-HMM500-895_18.0-ORF167
seq313	>tsa-GAZX01030328.1 TSA: Caligus rogercresseyi tsa-crog-ngs-11114047 transcribed RNA sequence-table4-Rhabdoviridae-HMM350-749_19.0-ORF60
seq314	>tsa-GAZX01041484.1 TSA: Caligus rogercresseyi tsa-crog-ngs-11125273 transcribed RNA sequence-table6-Rhabdoviridae-HMM542-942_17.0-ORF66
seq315	>tsa-GFBD01006059.1 (REVERSE SENSE) TSA: Camponotus fellah comp31864_c0_seq1 transcribed RNA sequence-table1-Rhabdoviridae-HMM21-416_33.0-ORF94
seq316	>tsa-GFBD01015334.1 TSA: Camponotus fellah comp45919_c0_seq1 transcribed RNA sequence-table1-Rhabdoviridae-HMM224-619_28.0-ORF38
seq317	>tsa-GACW01025811.1 TSA: Carabus granulatus contig25887 mRNA sequence-table1-Rhabdoviridae-HMM1-140_72.0-ORF8
seq318	>tsa-GEPL01058314.1 (REVERSE SENSE) TSA: Carinurus bicarinatus c66418_g1_i1 transcribed RNA sequence-table1-Rhabdoviridae-HMM2-75_97.0-ORF8
seq319	>tsa-GEUY01006481.1 (REVERSE SENSE) TSA: Cenchrus americanus pm_c7900 transcribed RNA sequence-table4-Rhabdoviridae-HMM11-357_47.0-ORF277
seq320	>tsa-GBVD01016746.1 TSA: Ceraphron sp. AD-2014 C214139_a_4_0_l_581 transcribed RNA sequence-table1-Rhabdoviridae-HMM6-128_63.0-ORF8
seq321	>tsa-GBVD01020109.1 TSA: Ceraphron sp. AD-2014 C230618_a_4_0_l_1367 transcribed RNA sequence-table1-Rhabdoviridae-HMM316-453_30.0-ORF17
seq322	>tsa-GAMC01017508.1 TSA: Ceratitis capitata comp64935_c0_seq1.1 mRNA sequence-table4-Rhabdoviridae-HMM451-851_18.0-ORF159
seq323	>tsa-GAMC01017509.1 TSA: Ceratitis capitata comp64935_c0_seq1.2 mRNA sequence-table4-Rhabdoviridae-HMM451-851_18.0-ORF159
seq324	>tsa-GAMC01017510.1 TSA: Ceratitis capitata comp64935_c0_seq1.3 mRNA sequence-table4-Rhabdoviridae-HMM451-851_18.0-ORF159
seq325	>tsa-GAMC01017511.1 TSA: Ceratitis capitata comp64935_c0_seq1.4 mRNA sequence-table4-Rhabdoviridae-HMM451-851_18.0-ORF159
seq326	>tsa-GBOE01015047.1 (REVERSE SENSE) TSA: Chlorion hirtum C82312_a_37_0_l_11802 transcribed RNA sequence-table4-Rhabdoviridae-HMM441-821_17.0-ORF322
seq327	>tsa-GBKV01003964.1 (REVERSE SENSE) TSA: Ciona intestinalis Cintestinalis32960_c0_seq1_9813nt transcribed RNA sequence-table4-Rhabdoviridae-HMM392-781_19.0-ORF270
seq328	>tsa-GEDC01025073.1 TSA: Clastoptera arizonana TR20510_c2_g2_i1 transcribed RNA sequence-table4-Rhabdoviridae-HMM23-341_18.0-ORF119
seq329	>tsa-GAYH02001304.1 (REVERSE SENSE) TSA: Conwentzia psociformis C160207_a_3_0_l_213 transcribed RNA sequence-table1-Rhabdoviridae-HMM2-70_95.0-ORF4
seq330	>tsa-GDJO01007114.1 TSA: Cotesia glomerata comp93319_c0_seq1 transcribed RNA sequence-table6-Rhabdoviridae-HMM414-793_17.0-ORF126
seq331	>tsa-GDJO01007115.1 TSA: Cotesia glomerata comp93319_c0_seq2 transcribed RNA sequence-table6-Rhabdoviridae-HMM414-793_17.0-ORF126
seq332	>tsa-GDJO01010213.1 (REVERSE SENSE) TSA: Cotesia glomerata comp99766_c0_seq1 transcribed RNA sequence-table6-Rhabdoviridae-HMM414-793_17.0-ORF284
seq333	>tsa-GECZ01009250.1 TSA: Cuerna arida TR14376_c1_g1_i1 transcribed RNA sequence-table1-Rhabdoviridae-HMM168-558_66.0-ORF19
seq334	>tsa-GFHX01006204.1 TSA: Dactylorhiza fuchsii fB1855_comp88380_c0_seq1 transcribed RNA sequence-table1-Rhabdoviridae-HMM160-291_44.0-ORF8
seq335	>tsa-GFHX01021080.1 (REVERSE SENSE) TSA: Dactylorhiza fuchsii fB1855_comp153512_c0_seq1 transcribed RNA sequence-table4-Rhabdoviridae-HMM1-176_96.0-ORF14
seq336	>tsa-GFOY01044656.1 TSA: Daiswa yunnanensis CL7374.Contig1_All transcribed RNA sequence-table6-Rhabdoviridae-HMM262-650_21.0-ORF58
seq337	>tsa-GBLP01026188.1 (REVERSE SENSE) TSA: Diglyphus isaea s7552_L_26362_0_a_29_5_l_11169 transcribed RNA sequence-table6-Rhabdoviridae-HMM508-903_18.0-ORF263
seq338	>tsa-GBUO01001857.1 TSA: Diprion pini C28434_a_9_0_l_246 transcribed RNA sequence-table1-Rhabdoviridae-HMM4-78_91.0-ORF2
seq339	>tsa-GENH01008948.1 (REVERSE SENSE) TSA: Dryadaula visaliella k52_276082 transcribed RNA sequence-table1-Rhabdoviridae-HMM56-370_84.0-ORF31
seq340	>tsa-GENH01009803.1 (REVERSE SENSE) TSA: Dryadaula visaliella k52_301748 transcribed RNA sequence-table1-Rhabdoviridae-HMM1-75_49.0-ORF11
seq341	>tsa-GENH01048851.1 TSA: Dryadaula visaliella k60_390731 transcribed RNA sequence-table1-Rhabdoviridae-HMM29-236_87.0-ORF9
seq342	>tsa-GENH01068219.1 (REVERSE SENSE) TSA: Dryadaula visaliella k66_278806 transcribed RNA sequence-table1-Rhabdoviridae-HMM4-250_98.0-ORF23
seq343	>tsa-GENH01080037.1 TSA: Dryadaula visaliella k66_572779 transcribed RNA sequence-table6-Rhabdoviridae-HMM42-94_35.0-ORF4
seq344	>tsa-GENH01097720.1 (REVERSE SENSE) TSA: Dryadaula visaliella k70_41711 transcribed RNA sequence-table1-Rhabdoviridae-HMM2-182_98.0-ORF17
seq345	>tsa-GENH01105544.1 TSA: Dryadaula visaliella k72_441162 transcribed RNA sequence-table6-Rhabdoviridae-HMM40-92_36.0-ORF4
seq346	>tsa-GENH01108709.1 TSA: Dryadaula visaliella k72_458582 transcribed RNA sequence-table6-Rhabdoviridae-HMM63-115_29.0-ORF13
seq347	>tsa-GENH01113355.1 (REVERSE SENSE) TSA: Dryadaula visaliella k74_406941 transcribed RNA sequence-table6-Rhabdoviridae-HMM2-218_85.0-ORF21
seq348	>tsa-GENH01113423.1 (REVERSE SENSE) TSA: Dryadaula visaliella k74_407425 transcribed RNA sequence-table6-Rhabdoviridae-HMM87-175_18.0-ORF66
seq349	>tsa-GENH01119023.1 TSA: Dryadaula visaliella k76_370053 transcribed RNA sequence-table6-Rhabdoviridae-HMM126-214_16.0-ORF17
seq350	>tsa-GENH01119519.1 (REVERSE SENSE) TSA: Dryadaula visaliella k76_372532 transcribed RNA sequence-table6-Rhabdoviridae-HMM3-233_86.0-ORF23
seq351	>tsa-GENH01119605.1 (REVERSE SENSE) TSA: Dryadaula visaliella k76_373010 transcribed RNA sequence-table6-Rhabdoviridae-HMM3-233_86.0-ORF23
seq352	>tsa-GENH01119717.1 TSA: Dryadaula visaliella k76_373649 transcribed RNA sequence-table6-Rhabdoviridae-HMM3-233_86.0-ORF10
seq353	>tsa-GENH01123629.1 TSA: Dryadaula visaliella k78_330379 transcribed RNA sequence-table6-Rhabdoviridae-HMM135-214_12.0-ORF20
seq354	>tsa-GENH01129683.1 (REVERSE SENSE) TSA: Dryadaula visaliella k80_305263 transcribed RNA sequence-table6-Rhabdoviridae-HMM4-246_87.0-ORF30
seq355	>tsa-GENH01129704.1 (REVERSE SENSE) TSA: Dryadaula visaliella k80_305385 transcribed RNA sequence-table6-Rhabdoviridae-HMM41-311_78.0-ORF28
seq356	>tsa-GENH01132741.1 TSA: Dryadaula visaliella k82_265543 transcribed RNA sequence-table6-Rhabdoviridae-HMM123-394_63.0-ORF13
seq357	>tsa-GENH01133438.1 TSA: Dryadaula visaliella k82_271550 transcribed RNA sequence-table6-Rhabdoviridae-HMM135-214_12.0-ORF20
seq358	>tsa-GENH01138711.1 (REVERSE SENSE) TSA: Dryadaula visaliella k84_247519 transcribed RNA sequence-table6-Rhabdoviridae-HMM126-396_62.0-ORF33
seq359	>tsa-GENH01146728.1 (REVERSE SENSE) TSA: Dryadaula visaliella k90_151838 transcribed RNA sequence-table6-Rhabdoviridae-HMM29-118_29.0-ORF28
seq360	>tsa-GENH01148549.1 (REVERSE SENSE) TSA: Dryadaula visaliella k92_9389 transcribed RNA sequence-table6-Rhabdoviridae-HMM1-90_75.0-ORF11
seq361	>tsa-GENH01149119.1 TSA: Dryadaula visaliella k92_106439 transcribed RNA sequence-table6-Rhabdoviridae-HMM27-120_46.0-ORF8
seq362	>tsa-GENH01151880.1 TSA: Dryadaula visaliella k94_98426 transcribed RNA sequence-table6-Rhabdoviridae-HMM4-247_86.0-ORF11
seq363	>tsa-GENH01152410.1 TSA: Dryadaula visaliella k94_101712 transcribed RNA sequence-table6-Rhabdoviridae-HMM26-119_51.0-ORF6
seq364	>tsa-GENH01154196.1 (REVERSE SENSE) TSA: Dryadaula visaliella k96_72996 transcribed RNA sequence-table6-Rhabdoviridae-HMM1-185_84.0-ORF17
seq365	>tsa-GEOD01060338.1 TSA: Dryadaula visaliella c40879_g5_i1 transcribed RNA sequence-table6-Rhabdoviridae-HMM158-554_51.0-ORF29
seq366	>tsa-GEOD01060340.1 TSA: Dryadaula visaliella c40879_g5_i2 transcribed RNA sequence-table6-Rhabdoviridae-HMM247-301_17.0-ORF11
seq367	>tsa-GEOD01060342.1 TSA: Dryadaula visaliella c40879_g5_i3 transcribed RNA sequence-table6-Rhabdoviridae-HMM158-514_58.0-ORF23
seq368	>tsa-GEOD01062397.1 TSA: Dryadaula visaliella c41034_g12_i2 transcribed RNA sequence-table6-Rhabdoviridae-HMM12-74_45.0-ORF4
seq369	>tsa-GEOD01062398.1 TSA: Dryadaula visaliella c41034_g12_i3 transcribed RNA sequence-table6-Rhabdoviridae-HMM11-74_60.0-ORF4
seq370	>tsa-GEOD01062401.1 TSA: Dryadaula visaliella c41034_g12_i4 transcribed RNA sequence-table6-Rhabdoviridae-HMM63-115_31.0-ORF7
seq371	>tsa-GEOD01069157.1 (REVERSE SENSE) TSA: Dryadaula visaliella c41461_g1_i1 transcribed RNA sequence-table6-Rhabdoviridae-HMM270-540_46.0-ORF146
seq372	>tsa-GENE01036810.1 (REVERSE SENSE) TSA: Dryophytes cinereus TR797053_c3_g1_i1 transcribed RNA sequence-table6-Rhabdoviridae-HMM1-140_19.0-ORF62
seq373	>tsa-GENE01036811.1 (REVERSE SENSE) TSA: Dryophytes cinereus TR797053_c3_g2_i3 transcribed RNA sequence-table4-Rhabdoviridae-HMM472-694_31.0-ORF220
seq374	>tsa-GENE01042838.1 TSA: Dryophytes cinereus TR804219_c0_g1_i1 transcribed RNA sequence-table4-Rhabdoviridae-HMM37-341_18.0-ORF106
seq375	>tsa-GBRW01045544.1 (REVERSE SENSE) TSA: Elysia cornigera Eco019752_seq1 transcribed RNA sequence-table6-Rhabdoviridae-HMM602-993_31.0-ORF242
seq376	>tsa-GEOE01071368.1 (REVERSE SENSE) TSA: Enteucha acetosae TR39593-c0_g1_i1 transcribed RNA sequence-table4-Rhabdoviridae-HMM74-143_44.0-ORF24
seq377	>tsa-GEOE01122611.1 TSA: Enteucha acetosae TR68620-c0_g1_i1 transcribed RNA sequence-table6-Rhabdoviridae-HMM39-108_63.0-ORF4
seq378	>tsa-GEOE01122612.1 TSA: Enteucha acetosae TR68620-c0_g2_i1 transcribed RNA sequence-table6-Rhabdoviridae-HMM28-98_62.0-ORF3
seq379	>tsa-GEOE01122613.1 (REVERSE SENSE) TSA: Enteucha acetosae TR68620-c0_g3_i1 transcribed RNA sequence-table4-Rhabdoviridae-HMM13-173_90.0-ORF18
seq380	>tsa-GEOE01141701.1 TSA: Enteucha acetosae TR80979-c0_g2_i1 transcribed RNA sequence-table1-Rhabdoviridae-HMM1-107_99.0-ORF2
seq381	>tsa-GEOE01141702.1 TSA: Enteucha acetosae TR80979-c0_g3_i1 transcribed RNA sequence-table6-Rhabdoviridae-HMM7-58_26.0-ORF4
seq382	>tsa-GFBH01004968.1 TSA: Eogystia hippophaecolus c106588.graph_c0 transcribed RNA sequence-table1-Rhabdoviridae-HMM1-65_91.0-ORF2
seq383	>tsa-GFBH01008461.1 TSA: Eogystia hippophaecolus c111417.graph_c0 transcribed RNA sequence-table6-Rhabdoviridae-HMM6-91_81.0-ORF2
seq384	>tsa-GFBH01013859.1 (REVERSE SENSE) TSA: Eogystia hippophaecolus c118707.graph_c0 transcribed RNA sequence-table1-Rhabdoviridae-HMM1-108_99.0-ORF10
seq385	>tsa-GFBH01018059.1 TSA: Eogystia hippophaecolus c124363.graph_c0 transcribed RNA sequence-table1-Rhabdoviridae-HMM1-72_98.0-ORF2
seq386	>tsa-GFBH01041505.1 (REVERSE SENSE) TSA: Eogystia hippophaecolus c32840.graph_c0 transcribed RNA sequence-table4-Rhabdoviridae-HMM1-55_79.0-ORF10
seq387	>tsa-GFBH01050071.1 (REVERSE SENSE) TSA: Eogystia hippophaecolus c45171.graph_c0 transcribed RNA sequence-table1-Rhabdoviridae-HMM1-371_76.0-ORF31
seq388	>tsa-GFBH01084877.1 TSA: Eogystia hippophaecolus c79367.graph_c0 transcribed RNA sequence-table6-Rhabdoviridae-HMM66-171_52.0-ORF27
seq389	>tsa-GDQF01122294.1 TSA: Erigeron breviscapus c70805_g1_i1 transcribed RNA sequence-table6-Rhabdoviridae-HMM1178-1569_12.0-ORF139
seq390	>tsa-GAXD01021508.1 (REVERSE SENSE) TSA: Frankliniella occidentalis THRIPS_11_08_2011_22282 transcribed RNA sequence-table4-Rhabdoviridae-HMM429-813_17.0-ORF178
seq391	>tsa-GFCV01099755.1 (REVERSE SENSE) TSA: Gammarus chevreuxi TRINITY_DN71093_c0_g1_i1 transcribed RNA sequence-table6-Rhabdoviridae-HMM582-979_17.0-ORF306
seq392	>tsa-HADC01039874.1 TSA: Gammarus chevreuxi, contig comp56656_c0_seq1, transcribed RNA sequence-table6-Rhabdoviridae-HMM582-979_17.0-ORF132
seq393	>tsa-GAIW01024762.1 TSA: Ganaspis sp. G1 comp20548_c0_seq1 transcribed RNA sequence-table4-Rhabdoviridae-HMM5-103_9.0-ORF54
seq394	>tsa-GBLN01018092.1 (REVERSE SENSE) TSA: Gonatocerus morrilli s3312_L_20996_0_a_65_4_l_11741 transcribed RNA sequence-table6-Rhabdoviridae-HMM576-975_17.0-ORF310
seq395	>tsa-GEXH01074186.1 (REVERSE SENSE) TSA: Hapalochlaena maculosa comp64696_c1_seq1 transcribed RNA sequence-table6-Rhabdoviridae-HMM13-106_83.0-ORF14
seq396	>tsa-GEXH01138425.1 (REVERSE SENSE) TSA: Hapalochlaena maculosa comp74374_c0_seq1 transcribed RNA sequence-table6-Rhabdoviridae-HMM207-400_40.0-ORF49
seq397	>tsa-GEXH01138426.1 (REVERSE SENSE) TSA: Hapalochlaena maculosa comp74374_c0_seq2 transcribed RNA sequence-table6-Rhabdoviridae-HMM207-400_44.0-ORF48
seq398	>tsa-GEXH01138427.1 (REVERSE SENSE) TSA: Hapalochlaena maculosa comp74374_c0_seq3 transcribed RNA sequence-table4-Rhabdoviridae-HMM1-146_44.0-ORF59
seq399	>tsa-GEXH01138428.1 (REVERSE SENSE) TSA: Hapalochlaena maculosa comp74374_c0_seq4 transcribed RNA sequence-table6-Rhabdoviridae-HMM94-287_52.0-ORF43
seq400	>tsa-GEXH01181957.1 (REVERSE SENSE) TSA: Hapalochlaena maculosa comp114455_c0_seq1 transcribed RNA sequence-table6-Rhabdoviridae-HMM1-95_94.0-ORF11
seq401	>tsa-GEXH01188547.1 (REVERSE SENSE) TSA: Hapalochlaena maculosa comp121224_c0_seq1 transcribed RNA sequence-table4-Rhabdoviridae-HMM14-78_80.0-ORF10
seq402	>tsa-GBNZ01015427.1 TSA: Heterodontonyx sp. AD-2014 s3015_L_4055_0_a_41_9_l_12565 transcribed RNA sequence-table6-Rhabdoviridae-HMM476-863_17.0-ORF117
seq403	>tsa-GBNZ01015428.1 TSA: Heterodontonyx sp. AD-2014 s3016_L_4055_1_a_41_9_l_8853 transcribed RNA sequence-table6-Rhabdoviridae-HMM452-839_38.0-ORF92
seq404	>tsa-GEQG01028924.1 TSA: Hyalellopsis costata c57943_g1_i1 transcribed RNA sequence-table1-Rhabdoviridae-HMM1-143_98.0-ORF5
seq405	>tsa-GEQG01048244.1 TSA: Hyalellopsis costata c82911_g4_i1 transcribed RNA sequence-table1-Rhabdoviridae-HMM2-138_98.0-ORF6
seq406	>tsa-GAVM02018061.1 TSA: Hydroptila sp. AD-2013 s1318_L_1462_0_a_37_0_l_3628 transcribed RNA sequence-table6-Rhabdoviridae-HMM37-140_63.0-ORF22
seq407	>tsa-GAVM02022345.1 (REVERSE SENSE) TSA: Hydroptila sp. AD-2013 s5186_L_11687_0_a_6_6_l_879 transcribed RNA sequence-table6-Rhabdoviridae-HMM16-85_69.0-ORF18
seq408	>tsa-GEWR01003579.1 TSA: Ilex paraguariensis comp11357_c0_seq1 transcribed RNA sequence-table1-Rhabdoviridae-HMM1-142_97.0-ORF6
seq409	>tsa-GEWR01024462.1 (REVERSE SENSE) TSA: Ilex paraguariensis comp62853_c0_seq1 transcribed RNA sequence-table1-Rhabdoviridae-HMM1-204_98.0-ORF18
seq410	>tsa-GEWR01048676.1 (REVERSE SENSE) TSA: Ilex paraguariensis comp91451_c0_seq1 transcribed RNA sequence-table1-Rhabdoviridae-HMM2-108_98.0-ORF9
seq411	>tsa-GEWR01104619.1 (REVERSE SENSE) TSA: Ilex paraguariensis comp114131_c1_seq1 transcribed RNA sequence-table6-Rhabdoviridae-HMM478-878_31.0-ORF233
seq412	>tsa-GEWR01113585.1 TSA: Ilex paraguariensis comp115874_c1_seq1 transcribed RNA sequence-table6-Rhabdoviridae-HMM478-878_25.0-ORF119
seq413	>tsa-GEWR01165032.1 (REVERSE SENSE) TSA: Ilex paraguariensis comp130479_c0_seq1 transcribed RNA sequence-table1-Rhabdoviridae-HMM1-98_98.0-ORF8
seq414	>tsa-GBDY01035336.1 (REVERSE SENSE) TSA: Kerria lacca L_9810_T_1/1_C_1.000_L_1419 transcribed RNA sequence-table1-Rhabdoviridae-HMM106-472_77.0-ORF30
seq415	>tsa-GBCS01035131.1 (REVERSE SENSE) TSA: Latrodectus hesperus venom_comp86781_c0_seq1 transcribed RNA sequence-table1-Rhabdoviridae-HMM1-74_98.0-ORF9
seq416	>tsa-GBCS01036765.1 TSA: Latrodectus hesperus venom_comp86781_c1_seq1 transcribed RNA sequence-table1-Rhabdoviridae-HMM1-72_98.0-ORF2
seq417	>tsa-GBJN01089705.1 (REVERSE SENSE) TSA: Latrodectus hesperus Lh1tf083046g0u transcribed RNA sequence-table1-Rhabdoviridae-HMM1-74_98.0-ORF9
seq418	>tsa-GBJN01124046.1 TSA: Latrodectus hesperus Lh0tf093248g0u transcribed RNA sequence-table1-Rhabdoviridae-HMM1-72_98.0-ORF2
seq419	>tsa-GBRK01010350.1 (REVERSE SENSE) TSA: Limonium bicolor LB108593_1 transcribed RNA sequence-table1-Rhabdoviridae-HMM162-365_55.0-ORF38
seq420	>tsa-GAZD02014540.1 (REVERSE SENSE) TSA: Lipara lucens C153124_a_3_0_l_1089 transcribed RNA sequence-table6-Rhabdoviridae-HMM175-277_36.0-ORF22
seq421	>tsa-GAYX01123773.1 (REVERSE SENSE) TSA: Lolium perenne comp118786_c0_seq1 transcribed RNA sequence-table1-Rhabdoviridae-HMM323-458_29.0-ORF44
seq422	>tsa-GAYX01140226.1 TSA: Lolium perenne comp149606_c0_seq1 transcribed RNA sequence-table1-Rhabdoviridae-HMM7-256_93.0-ORF9
seq423	>tsa-GAYX01155223.1 (REVERSE SENSE) TSA: Lolium perenne comp183724_c0_seq1 transcribed RNA sequence-table1-Rhabdoviridae-HMM13-154_87.0-ORF17
seq424	>tsa-GACB01019936.1 (REVERSE SENSE) TSA: Lotus corniculatus Unigene16959 mRNA sequence-table1-Rhabdoviridae-HMM134-217_38.0-ORF18
seq425	>tsa-GACB01029361.1 (REVERSE SENSE) TSA: Lotus corniculatus Unigene28142 mRNA sequence-table1-Rhabdoviridae-HMM1-79_50.0-ORF18
seq426	>tsa-GACB01032749.1 TSA: Lotus corniculatus Unigene31535 mRNA sequence-table1-Rhabdoviridae-HMM5-166_95.0-ORF6
seq427	>tsa-GACB01036222.1 (REVERSE SENSE) TSA: Lotus corniculatus Unigene1949 mRNA sequence-table6-Rhabdoviridae-HMM481-875_22.0-ORF139
seq428	>tsa-GACB01037464.1 TSA: Lotus corniculatus Unigene3194 mRNA sequence-table1-Rhabdoviridae-HMM2-163_98.0-ORF3
seq429	>tsa-GFCJ01031662.1 (REVERSE SENSE) TSA: Loxostege sticticalis c48480.graph_c0 transcribed RNA sequence-table6-Rhabdoviridae-HMM713-1093_14.0-ORF332
seq430	>tsa-GBOH01005129.1 (REVERSE SENSE) TSA: Masaris aegyptiacus aegyptiacus C45684_a_3_0_l_349 transcribed RNA sequence-table1-Rhabdoviridae-HMM1-109_93.0-ORF11
seq431	>tsa-GAFF01090372.1 (REVERSE SENSE) TSA: Medicago sativa comp67654_c0_seq1 mRNA sequence-table6-Rhabdoviridae-HMM540-945_18.0-ORF205
seq432	>tsa-GCPB01001983.1 TSA: Megastigmus spermotrophus contig2323 transcribed RNA sequence-table6-Rhabdoviridae-HMM390-608_33.0-ORF81
seq433	>tsa-GCPB01003984.1 TSA: Megastigmus spermotrophus contig4570 transcribed RNA sequence-table6-Rhabdoviridae-HMM24-113_33.0-ORF9
seq434	>tsa-GCPB01004684.1 TSA: Megastigmus spermotrophus contig5334 transcribed RNA sequence-table4-Rhabdoviridae-HMM74-128_40.0-ORF27
seq435	>tsa-GCPB01005871.1 TSA: Megastigmus spermotrophus contig6630 transcribed RNA sequence-table4-Rhabdoviridae-HMM184-519_64.0-ORF29
seq436	>tsa-GCPB01010681.1 (REVERSE SENSE) TSA: Megastigmus spermotrophus contig12564 transcribed RNA sequence-table4-Rhabdoviridae-HMM74-128_40.0-ORF78
seq437	>tsa-GCPB01053948.1 TSA: Megastigmus spermotrophus contig97174 transcribed RNA sequence-table4-Rhabdoviridae-HMM263-494_46.0-ORF19
seq438	>tsa-GCPB01068125.1 (REVERSE SENSE) TSA: Megastigmus spermotrophus contig160143 transcribed RNA sequence-table6-Rhabdoviridae-HMM1-110_79.0-ORF10
seq439	>tsa-GCPB01077093.1 TSA: Megastigmus spermotrophus contig177931 transcribed RNA sequence-table4-Rhabdoviridae-HMM74-128_40.0-ORF6
seq440	>tsa-GCPB01084984.1 (REVERSE SENSE) TSA: Megastigmus spermotrophus contig189580 transcribed RNA sequence-table4-Rhabdoviridae-HMM74-128_40.0-ORF144
seq441	>tsa-GCPB01085928.1 TSA: Megastigmus spermotrophus contig190683 transcribed RNA sequence-table4-Rhabdoviridae-HMM74-128_40.0-ORF25
seq442	>tsa-GCPB01087256.1 TSA: Megastigmus spermotrophus contig192144 transcribed RNA sequence-table4-Rhabdoviridae-HMM74-128_40.0-ORF22
seq443	>tsa-GACY01016602.1 (REVERSE SENSE) TSA: Mengenilla moldrzyki contig16636 mRNA sequence-table6-Rhabdoviridae-HMM2-231_98.0-ORF21
seq444	>tsa-GACY01042926.1 (REVERSE SENSE) TSA: Mengenilla moldrzyki contig43008 mRNA sequence-table6-Rhabdoviridae-HMM27-99_72.0-ORF12
seq445	>tsa-GEOM01054836.1 TSA: Metaphatus ochraceus TR57341-c0_g2_i1 transcribed RNA sequence-table6-Rhabdoviridae-HMM27-141_80.0-ORF7
seq446	>tsa-GFFK01014037.1 TSA: Microphallus sp. 'livelyi' LB-2017 cds.comp4023_c0_seq1_m.579 transcribed RNA sequence-table6-Rhabdoviridae-HMM1-321_22.0-ORF57
seq447	>tsa-GACP01001540.1 TSA: Micropterix calthella contig01541 mRNA sequence-table1-Rhabdoviridae-HMM11-108_23.0-ORF15
seq448	>tsa-GFAT01037671.1 (REVERSE SENSE) TSA: Mnemiopsis leidyi c24406_g1_i1 transcribed RNA sequence-table1-Rhabdoviridae-HMM2-244_99.0-ORF18
seq449	>tsa-GBWQ01013408.1 TSA: Monosapyga clavicornis C96030_a_10_0_l_5549 transcribed RNA sequence-table6-Rhabdoviridae-HMM113-496_20.0-ORF64
seq450	>tsa-GBAB01012379.1 (REVERSE SENSE) TSA: Musca domestica Unigene12692 transcribed RNA sequence-table6-Rhabdoviridae-HMM494-890_31.0-ORF297
seq451	>tsa-GFCT01038758.1 TSA: Mythimna separata c23322_g1 transcribed RNA sequence-table6-Rhabdoviridae-HMM1131-1511_12.0-ORF139
seq452	>tsa-GATC02018702.1 TSA: Nemophora degeerella C163756_a_10_0_l_6487 transcribed RNA sequence-table6-Rhabdoviridae-HMM416-795_17.0-ORF74
seq453	>tsa-GANM01018622.1 TSA: Nilaparvata lugens Unigene33662_All transcribed RNA sequence-table1-Rhabdoviridae-HMM1-55_76.0-ORF3
seq454	>tsa-GBQU01021061.1 TSA: Nitela sp. AD-2014 C299514_a_5_0_l_842 transcribed RNA sequence-table1-Rhabdoviridae-HMM1-76_26.0-ORF10
seq455	>tsa-GEXG01015531.1 TSA: Octopus kaurna comp17314_c0_seq1 transcribed RNA sequence-table1-Rhabdoviridae-HMM63-126_49.0-ORF3
seq456	>tsa-GEXG01060191.1 TSA: Octopus kaurna comp44707_c0_seq1 transcribed RNA sequence-table1-Rhabdoviridae-HMM2-87_97.0-ORF5
seq457	>tsa-GEQQ01056495.1 TSA: Odontogammarus calcaratus c61048_g1_i1 transcribed RNA sequence-table1-Rhabdoviridae-HMM1-247_99.0-ORF8
seq458	>tsa-GAWY01012238.1 TSA: Oropsylla silantiewi comp16734_c0_seq1 transcribed RNA sequence-table1-Rhabdoviridae-HMM426-809_16.0-ORF74
seq459	>tsa-GAVD01036510.1 TSA: Ostrinia nubilalis comp576287_c0_seq1 transcribed RNA sequence-table1-Rhabdoviridae-HMM55-212_74.0-ORF7
seq460	>tsa-GEQX01051126.1 TSA: Pallasea cancelloides c48167_g1_i1 transcribed RNA sequence-table1-Rhabdoviridae-HMM1-67_95.0-ORF3
seq461	>tsa-GAIX01008626.1 TSA: Pararge aegeria PaContig12934 transcribed RNA sequence-table1-Rhabdoviridae-HMM1-367_39.0-ORF28
seq462	>tsa-IACA01091217.1 TSA: Parasteatoda tepidariorum mRNA, contig: Pt_tra_AS01_contig_56955, transcribed RNA sequence-table4-Rhabdoviridae-HMM7-76_69.0-ORF5
seq463	>tsa-GFFO01061439.1 TSA: Phlox pilosa Pilo@c81039_g1_i1 transcribed RNA sequence-table6-Rhabdoviridae-HMM1-88_84.0-ORF5
seq464	>tsa-GFFO01061440.1 TSA: Phlox pilosa Pilo@c81039_g1_i2 transcribed RNA sequence-table1-Rhabdoviridae-HMM1-123_96.0-ORF6
seq465	>tsa-GAXF02004668.1 TSA: Planococcus citri C115347_a_3_0_l_980 transcribed RNA sequence-table1-Rhabdoviridae-HMM191-323_40.0-ORF8
seq466	>tsa-GAXF02008567.1 (REVERSE SENSE) TSA: Planococcus citri C126934_a_3_0_l_1814 transcribed RNA sequence-table1-Rhabdoviridae-HMM19-192_28.0-ORF48
seq467	>tsa-GBAC01010686.1 (REVERSE SENSE) TSA: Plutella xylostella Unigene13975_brain-1 transcribed RNA sequence-table1-Rhabdoviridae-HMM1-59_81.0-ORF6
seq468	>tsa-GBWE01012488.1 TSA: Pompilus cinereus C78057_a_49_0_l_12250 transcribed RNA sequence-table4-Rhabdoviridae-HMM447-824_17.0-ORF142
seq469	>tsa-GDRW01006051.1 TSA: Priapulus caudatus m.10731 transcribed RNA sequence-table1-Rhabdoviridae-HMM1-111_93.0-ORF4
